OM02-12AC	PRJNA482748	SAMN09736747	QSVP00000000	Escherichia coli 
OM02-13	PRJNA482748	SAMN09736748	QSVO00000000	Parabacteroides distasonis 
OM02-15	PRJNA482748	SAMN09736749	QULX00000000	Roseburia sp. OM02-15
OM02-16	PRJNA482748	SAMN09736750	QSVN00000000	Dorea longicatena 
OM02-16LB	PRJNA482748	SAMN09736751	QVHO00000000	Ruminococcus sp. OM02-16LB
OM02-18AC	PRJNA482748	SAMN09736752	QULW00000000	Clostridium sp. OM02-18AC
OM02-26	PRJNA482748	SAMN09736753	QULV00000000	Lachnospiraceae bacterium OM02-26
OM02-28	PRJNA482748	SAMN09736754	QSVM00000000	Escherichia coli 
OM02-29	PRJNA482748	SAMN09736755	QSVL00000000	Bacteroides faecis 
OM02-2AC	PRJNA482748	SAMN09736756	QULU00000000	Clostridiaceae bacterium OM02-2AC
OM02-2LB	PRJNA482748	SAMN09736757	QSVK00000000	Dorea sp. OM02-2LB
OM02-3	PRJNA482748	SAMN09736758	QVHN00000000	Lachnospiraceae bacterium OM02-3
OM02-31	PRJNA482748	SAMN09736759	QVHM00000000	Lachnospiraceae bacterium OM02-31
OM02-34	PRJNA482748	SAMN09736760	QSVJ00000000	Coprobacillus cateniformis 
OM02-37	PRJNA482748	SAMN09736761	QSWF00000000	Parabacteroides gordonii 
OM02-3AC	PRJNA482748	SAMN09736762	QSVI00000000	Bacillus cereus 
OM02-4	PRJNA482748	SAMN09736763	QSVH00000000	Bacteroides sp. 3_1_33FAA 
OM02-5	PRJNA482748	SAMN09736764	QSVG00000000	Coprobacillus cateniformis 
OM02-6	PRJNA482748	SAMN09736765	QSVF00000000	[Clostridium] spiroforme 
OM02-7LB	PRJNA482748	SAMN09736766	QSVE00000000	Megamonas rupellensis 
OM02-9	PRJNA482748	SAMN09736767	QSVD00000000	Bacteroides fragilis 
OM03-13AC	PRJNA482748	SAMN09736768	QSVC00000000	Bacteroides vulgatus 
OM03-18	PRJNA482748	SAMN09736769	QTZK00000000	Roseburia sp. OM03-18
OM03-2	PRJNA482748	SAMN09736770	QSVB00000000	Dorea formicigenerans 
OM03-4	PRJNA482748	SAMN09736771	QSVA00000000	Bacteroides uniformis 
OM03-6	PRJNA482748	SAMN09736772	QSUZ00000000	Blautia obeum 
OM03-7AC	PRJNA482748	SAMN09736773	QTZJ00000000	Roseburia sp. OM03-7AC
OM03-9	PRJNA482748	SAMN09736774	QSUY00000000	Bacteroides sp. 4_1_36 
OM04-1	PRJNA482748	SAMN09736775	QSUX00000000	Prevotella copri 
OM04-10AA	PRJNA482748	SAMN09736776	QULT00000000	Roseburia sp. OM04-10AA
OM04-10BH	PRJNA482748	SAMN09736777	QTZI00000000	Roseburia sp. OM04-10BH
OM04-11BH	PRJNA482748	SAMN09736778	QULS00000000	Faecalibacterium sp. OM04-11BH
OM04-12AA	PRJNA482748	SAMN09736779	QULR00000000	Clostridium sp. OM04-12AA
OM04-12BH	PRJNA482748	SAMN09736780	QULQ00000000	Lachnospiraceae bacterium OM04-12BH
OM04-13BH	PRJNA482748	SAMN09736781	QULP00000000	Firmicutes bacterium OM04-13BH
OM04-14BH	PRJNA482748	SAMN09736782	QSUW00000000	Bacteroides uniformis 
OM04-15AA	PRJNA482748	SAMN09736783	QULO00000000	Roseburia sp. OM04-15AA
OM04-18BH	PRJNA482748	SAMN09736784	QULN00000000	Butyricicoccus sp. OM04-18BH
OM04-20	PRJNA482748	SAMN09736785	QSUV00000000	Bacillus cereus 
OM04-4AA	PRJNA482748	SAMN09736786	QTZH00000000	Ruminococcus sp. OM04-4AA
OM04-5	PRJNA482748	SAMN09736787	QSUU00000000	Collinsella sp. OM04-5
OM04-5BH	PRJNA482748	SAMN09736788	QULM00000000	Coprococcus sp. OM04-5BH
OM04-6BH	PRJNA482748	SAMN09736789	QSUT00000000	Streptococcus anginosus 
OM04-7	PRJNA482748	SAMN09736790	QULL00000000	Clostridium sp. OM04-7
OM04-9BH	PRJNA482748	SAMN09736791	QSUS00000000	Bacteroides fragilis 
OM05-10AA	PRJNA482748	SAMN09736792	QSUR00000000	Bacteroides sp. OM05-10AA
OM05-10BH	PRJNA482748	SAMN09736793	QULK00000000	Ruminococcus sp. OM05-10BH
OM05-11	PRJNA482748	SAMN09736794	QSUQ00000000	Bacteroides fragilis 
OM05-11AA	PRJNA482748	SAMN09736795	QSUP00000000	Parabacteroides merdae 
OM05-11BH	PRJNA482748	SAMN09736796	QSUO00000000	Bacteroides uniformis 
OM05-12	PRJNA482748	SAMN09736797	QSUN00000000	Bacteroides sp. OM05-12
OM05-12BH	PRJNA482748	SAMN09736798	QSUM00000000	Bacteroides uniformis 
OM05-15BH	PRJNA482748	SAMN09736799	QSUL00000000	Bacteroides oleiciplenus 
OM05-2	PRJNA482748	SAMN09736800	QSUK00000000	Bifidobacterium pseudocatenulatum 
OM05-21BH	PRJNA482748	SAMN09736801	QSUJ00000000	Bacteroides caccae 
OM05-2BH	PRJNA482748	SAMN09736802	QSUI00000000	Bifidobacterium longum 
OM05-3AA	PRJNA482748	SAMN09736803	QSUH00000000	[Eubacterium] rectale 
OM05-5BH	PRJNA482748	SAMN09736804	QULJ00000000	Clostridium sp. OM05-5BH
OM05-6	PRJNA482748	SAMN09736805	QULI00000000	Blautia sp. OM05-6
OM05-6AA	PRJNA482748	SAMN09736806	QSUG00000000	[Eubacterium] rectale 
OM05-6BH	PRJNA482748	SAMN09736807	QULH00000000	Clostridium sp. OM05-6BH
OM05-7	PRJNA482748	SAMN09736808	QULG00000000	Ruminococcus sp. OM05-7
OM05-7AA	PRJNA482748	SAMN09736809	QSUF00000000	Bifidobacterium animalis 
OM05-8AA	PRJNA482748	SAMN09736810	QSUE00000000	[Eubacterium] rectale 
OM05-9	PRJNA482748	SAMN09736811	QULF00000000	Clostridium sp. OM05-9
OM05-9BH	PRJNA482748	SAMN09736812	QULE00000000	Clostridium sp. OM05-9BH
OM06-1	PRJNA482748	SAMN09736813	QSUD00000000	Bacteroides fragilis 
OM06-11	PRJNA482748	SAMN09736814	QSUC00000000	Prevotella copri 
OM06-11AA	PRJNA482748	SAMN09736815	QSUB00000000	Blautia obeum 
OM06-14	PRJNA482748	SAMN09736816	QSUA00000000	Bacteroides vulgatus 
OM06-15AC	PRJNA482748	SAMN09736817	QULD00000000	Blautia sp. OM06-15AC
OM06-15BH	PRJNA482748	SAMN09736818	QSTZ00000000	Fusobacterium mortiferum 
OM06-16AC	PRJNA482748	SAMN09736819	QSTY00000000	Parabacteroides merdae 
OM06-18AC	PRJNA482748	SAMN09736820	QSTX00000000	Collinsella sp. OM06-18AC
OM06-2	PRJNA482748	SAMN09736821	QSTW00000000	Bacteroides plebeius 
OM06-25	PRJNA482748	SAMN09736822	QTZG00000000	Coprococcus sp. OM06-25
OM06-30AC	PRJNA482748	SAMN09736823	QSTV00000000	Bacteroides fragilis 
OM06-31AC	PRJNA482748	SAMN09736824	QSTU00000000	Bacteroides vulgatus 
OM06-34AC	PRJNA482748	SAMN09736825	QTZF00000000	Coprococcus sp. OM06-34AC
OM06-36AC	PRJNA482748	SAMN09736826	QSTT00000000	Ruminococcus sp. OM06-36AC
OM06-4	PRJNA482748	SAMN09736827	QUSL00000000	Erysipelatoclostridium ramosum 
OM06-6AC	PRJNA482748	SAMN09736828	QSTS00000000	Butyricicoccus sp. OM06-6AC
OM06-9	PRJNA482748	SAMN09736829	QSTR00000000	Streptococcus sp. I-P16 
OM07-10AC	PRJNA482748	SAMN09736830	QULC00000000	Clostridium sp. OM07-10AC
OM07-11	PRJNA482748	SAMN09736831	QULB00000000	Firmicutes bacterium OM07-11
OM07-12	PRJNA482748	SAMN09736832	QSTQ00000000	Collinsella sp. OM07-12
OM07-13	PRJNA482748	SAMN09736833	QSTP00000000	[Eubacterium] rectale 
OM07-17	PRJNA482748	SAMN09736834	QTZE00000000	Ruminococcus sp. OM07-17
OM07-19	PRJNA482748	SAMN09736835	QULA00000000	Blautia sp. OM07-19
OM07-1BH	PRJNA482748	SAMN09736836	QSTO00000000	Bacteroides vulgatus 
OM07-4AC	PRJNA482748	SAMN09736837	QSTN00000000	Bacteroides vulgatus 
OM07-5	PRJNA482748	SAMN09736838	QUKZ00000000	Dorea sp. OM07-5
OM07-5BH	PRJNA482748	SAMN09736839	QSTM00000000	Parabacteroides distasonis 
OM07-7	PRJNA482748	SAMN09736840	QTZD00000000	Ruminococcus sp. OM07-7
OM07-9	PRJNA482748	SAMN09736841	QSTL00000000	Bacteroides uniformis 
OM07-9AC	PRJNA482748	SAMN09736842	QUKY00000000	Clostridium sp. OM07-9AC
OM08-1	PRJNA482748	SAMN09736843	QSTK00000000	Streptococcus vestibularis 
OM08-11	PRJNA482748	SAMN09736844	QSTJ00000000	Bacteroides sp. OM08-11
OM08-11AC	PRJNA482748	SAMN09736845	QUKX00000000	Firmicutes bacterium OM08-11AC
OM08-11BH	PRJNA482748	SAMN09736846	QTZC00000000	Melissococcus sp. OM08-11BH
OM08-12AT	PRJNA482748	SAMN09736847	QSTI00000000	[Eubacterium] rectale 
OM08-13	PRJNA482748	SAMN09736848	QSTH00000000	Bacteroides sp. D20 
OM08-13AT	PRJNA482748	SAMN09736849	QTZB00000000	Ruminococcus sp. OM08-13AT
OM08-13BH	PRJNA482748	SAMN09736850	QSTG00000000	Bacteroides vulgatus 
OM08-14	PRJNA482748	SAMN09736851	QSTF00000000	Bacteroides plebeius 
OM08-14AT	PRJNA482748	SAMN09736852	QSTE00000000	Collinsella sp. OM08-14AT
OM08-17AT	PRJNA482748	SAMN09736853	QSTD00000000	Staphylococcus warneri 
OM08-17BH	PRJNA482748	SAMN09736854	QSTC00000000	Bacteroides sp. OM08-17BH
OM08-19	PRJNA482748	SAMN09736855	QTZA00000000	Coprobacillus sp. OM08-19
OM08-20	PRJNA482748	SAMN09736856	QSTB00000000	Lactobacillus salivarius 
OM08-24	PRJNA482748	SAMN09736857	QSTA00000000	Eubacterium sp. OM08-24
OM08-29	PRJNA482748	SAMN09736858	QUKW00000000	Clostridium sp. OM08-29
OM08-2AT	PRJNA482748	SAMN09736859	QSSZ00000000	Enterococcus faecalis 
OM08-6BH	PRJNA482748	SAMN09736860	QUKV00000000	Clostridiaceae bacterium OM08-6BH
OM08-7	PRJNA482748	SAMN09736861	QUKU00000000	Ruminococcus sp. OM08-7
OM08-9BH	PRJNA482748	SAMN09736862	QTYZ00000000	Ruminococcus sp. OM08-9BH
OM10-8	PRJNA482748	SAMN09736863	QSSY00000000	Bifidobacterium pseudocatenulatum 
TF01-11	PRJNA482748	SAMN09736864	QUKT00000000	Clostridium sp. TF01-11
TF01-20-2	PRJNA482748	SAMN09736865	QSSX00000000	[Ruminococcus] gnavus 
TF01-22	PRJNA482748	SAMN09736866	QSSW00000000	Bifidobacterium longum 
TF01-6	PRJNA482748	SAMN09736867	QWGM00000000	Clostridiaceae bacterium TF01-6
TF03-6	PRJNA482748	SAMN09736868	QSSV00000000	Bacteroides stercoris 
TF04-14	PRJNA482748	SAMN09736869	QSSU00000000	Bifidobacterium animalis 
TF04-5-2	PRJNA482748	SAMN09736870	QSST00000000	Streptococcus parasanguinis 
TF05-1	PRJNA482748	SAMN09736871	QSSS00000000	Bifidobacterium bifidum 
TF05-10AC	PRJNA482748	SAMN09736872	QSSR00000000	Bacteroides sp. 3_1_33FAA 
TF05-11AC	PRJNA482748	SAMN09736873	QSSQ00000000	Hungatella hathewayi 
TF05-12AC	PRJNA482748	SAMN09736874	QVME00000000	Anaerotruncus colihominis 
TF05-14	PRJNA482748	SAMN09736875	QSSP00000000	Bacteroides stercoris 
TF05-17	PRJNA482748	SAMN09736876	QSSO00000000	Butyricimonas virosa 
TF05-17AC	PRJNA482748	SAMN09736877	QVHL00000000	Subdoligranulum sp. TF05-17AC
TF05-18	PRJNA482748	SAMN09736878	QSSN00000000	Bacteroides vulgatus 
TF05-19AC	PRJNA482748	SAMN09736879	QSSM00000000	Bifidobacterium pseudocatenulatum 
TF05-26B-4	PRJNA482748	SAMN09736880	QSSL00000000	Eggerthella lenta 
TF05-29	PRJNA482748	SAMN09736881	QVHK00000000	Eubacterium sp. TF05-29
TF05-2AC	PRJNA482748	SAMN09736882	QSSK00000000	Bifidobacterium pseudocatenulatum 
TF05-31	PRJNA482748	SAMN09736883	QSSJ00000000	Bacteroides fragilis 
TF05-39	PRJNA482748	SAMN09736884	QSSI00000000	Bifidobacterium bifidum 
TF05-5AC	PRJNA482748	SAMN09736885	QVLV00000000	Eisenbergiella massiliensis 
TF05-9AC	PRJNA482748	SAMN09736886	QSSH00000000	Collinsella sp. TF05-9AC
TF06-10AC	PRJNA482748	SAMN09736887	QSSG00000000	Bifidobacterium adolescentis 
TF06-12AC	PRJNA482748	SAMN09736888	QSSF00000000	Bifidobacterium longum 
TF06-13	PRJNA482748	SAMN09736889	QSSE00000000	Bifidobacterium bifidum 
TF06-14AC	PRJNA482748	SAMN09736890	QSSD00000000	Bifidobacterium bifidum 
TF06-15AC	PRJNA482748	SAMN09736891	QUKS00000000	Clostridium sp. TF06-15AC
TF06-23	PRJNA482748	SAMN09736892	QUKR00000000	Ruminococcus sp. TF06-23
TF06-29	PRJNA482748	SAMN09736893	QSSC00000000	Bifidobacterium adolescentis 
TF06-2AC	PRJNA482748	SAMN09736894	QSSB00000000	Bifidobacterium adolescentis 
TF06-40	PRJNA482748	SAMN09736895	QSSA00000000	Prevotella copri 
TF06-43	PRJNA482748	SAMN09736896	QUKQ00000000	Ruminococcaceae bacterium TF06-43
TF06-45A	PRJNA482748	SAMN09736897	QSRZ00000000	Bifidobacterium longum 
TF06-5AC	PRJNA482748	SAMN09736898	QSRY00000000	Klebsiella pneumoniae 
TF06-6	PRJNA482748	SAMN09736899	QSRX00000000	Klebsiella pneumoniae 
TF06-6AC	PRJNA482748	SAMN09736900	QSRW00000000	Collinsella sp. TF06-6AC
TF07-1	PRJNA482748	SAMN09736901	QSRV00000000	Collinsella sp. TF07-1
TF07-2	PRJNA482748	SAMN09736902	QSRU00000000	Bacteroides uniformis 
TF07-21-d	PRJNA482748	SAMN09736903	QSRT00000000	Paenibacillus polymyxa 
TF07-22	PRJNA482748	SAMN09736904	QSRS00000000	Bifidobacterium bifidum 
TF07-23	PRJNA482748	SAMN09736905	QSRR00000000	Bifidobacterium pseudocatenulatum 
TF07-31	PRJNA482748	SAMN09736906	QSRQ00000000	Bifidobacterium longum 
TF07-34	PRJNA482748	SAMN09736907	QSRP00000000	Bifidobacterium longum 
TF07-39	PRJNA482748	SAMN09736908	QSRO00000000	Bifidobacterium longum 
TF07-45	PRJNA482748	SAMN09736909	QSRN00000000	Bifidobacterium pseudocatenulatum 
TF07-50	PRJNA482748	SAMN09736910	QUKP00000000	Burkholderiales bacterium
TF08-1	PRJNA482748	SAMN09736911	QSRM00000000	Lactobacillus gasseri 
TF08-11	PRJNA482748	SAMN09736912	QUSK00000000	Faecalicoccus pleomorphus 
TF08-11AT	PRJNA482748	SAMN09736913	QSRL00000000	Collinsella sp. TF08-11AT
TF08-13	PRJNA482748	SAMN09736914	QSRK00000000	Bacteroides uniformis 
TF08-14	PRJNA482748	SAMN09736915	QSRJ00000000	Collinsella tanakaei 
TF08-15	PRJNA482748	SAMN09736916	QUKO00000000	Clostridium sp. TF08-15
TF08-3AT	PRJNA482748	SAMN09736917	QSRI00000000	Bifidobacterium pseudocatenulatum 
TF08-4	PRJNA482748	SAMN09736918	QTYY00000000	Ruminococcus sp. TF08-4
TF08-4AC	PRJNA482748	SAMN09736919	QSRH00000000	Bifidobacterium longum 
TF09-1	PRJNA482748	SAMN09736920	QSRG00000000	Bacteroides fragilis 
TF09-10AC	PRJNA482748	SAMN09736921	QSRF00000000	Blautia obeum 
TF09-11AC	PRJNA482748	SAMN09736922	QSRE00000000	Hungatella hathewayi 
TF09-12	PRJNA482748	SAMN09736923	QSRD00000000	Prevotella disiens 
TF09-1AT	PRJNA482748	SAMN09736924	QSRC00000000	Collinsella sp. TF09-1AT
TF09-22	PRJNA482748	SAMN09736925	QSRB00000000	Bacteroides uniformis 
TF09-2AC	PRJNA482748	SAMN09736926	QVHJ00000000	Clostridiales bacterium TF09-2AC
TF09-3	PRJNA482748	SAMN09736927	QSRA00000000	Dorea formicigenerans 
TF09-3AT	PRJNA482748	SAMN09736928	QSQZ00000000	Streptococcus anginosus 
TF09-4	PRJNA482748	SAMN09736929	QSQY00000000	Parabacteroides sp. 20_3 
TF09-4AC	PRJNA482748	SAMN09736930	QSQX00000000	[Clostridium] bolteae 
TF09-5	PRJNA482748	SAMN09736931	QVHI00000000	Lachnospiraceae bacterium TF09-5
TF10-10	PRJNA482748	SAMN09736932	QUKN00000000	Coprobacillus sp. TF10-10
TF10-11AT	PRJNA482748	SAMN09736933	QSQW00000000	Collinsella sp. TF10-11AT
TF10-12AC	PRJNA482748	SAMN09736934	QTYX00000000	Ruminococcus sp. TF10-12AC
TF10-3	PRJNA482748	SAMN09736935	QSQV00000000	Bacteroides vulgatus 
TF10-30	PRJNA482748	SAMN09736936	QUKM00000000	Blautia sp. TF10-30
TF10-34	PRJNA482748	SAMN09736937	QSQU00000000	Bacteroides xylanisolvens 
TF10-3AC	PRJNA482748	SAMN09736938	QSQT00000000	Bacteroides plebeius 
TF10-4	PRJNA482748	SAMN09736939	QSQS00000000	Parabacteroides distasonis 
TF10-5	PRJNA482748	SAMN09736940	QTYW00000000	Roseburia sp. TF10-5
TF10-6	PRJNA482748	SAMN09736941	QUSO00000000	Ruminococcus sp. TF10-6
TF10-8AT	PRJNA482748	SAMN09736942	QUKL00000000	Lachnospiraceae bacterium TF10-8AT
TF10-9AT	PRJNA482748	SAMN09736943	QSQR00000000	Lactobacillus ruminis 
TF11-11	PRJNA482748	SAMN09736944	QSQQ00000000	Dorea formicigenerans 
TF11-13	PRJNA482748	SAMN09736945	QUKK00000000	Coprococcus sp. TF11-13
TF11-13AC	PRJNA482748	SAMN09736946	QUKJ00000000	Clostridium sp. TF11-13AC
TF11-15AC	PRJNA482748	SAMN09736947	QSQP00000000	[Eubacterium] rectale 
TF11-2AC	PRJNA482748	SAMN09736948	QUKI00000000	Ruminococcus sp. TF11-2AC
TF11-31AT	PRJNA482748	SAMN09736949	QUKH00000000	Blautia sp. TF11-31AT
TF11-5AC	PRJNA482748	SAMN09736950	QSQO00000000	Collinsella sp. TF11-5AC
TF11-7	PRJNA482748	SAMN09736951	QSQN00000000	Ruminococcus lactaris 
TF12-1	PRJNA482748	SAMN09736952	QSQM00000000	Dorea formicigenerans 
TF12-11	PRJNA482748	SAMN09736953	QSQL00000000	Parabacteroides sp. 20_3 
TF12-12	PRJNA482748	SAMN09736954	QVHH00000000	Eubacterium sp. TF12-12
TF12-12AT	PRJNA482748	SAMN09736955	QUKG00000000	Blautia sp. TF12-12AT
TF12-19AC	PRJNA482748	SAMN09736956	QTYV00000000	Ruminococcus sp. TF12-19AC
TF12-2	PRJNA482748	SAMN09736957	QTYU00000000	Ruminococcus sp. TF12-2
TF12-2AT	PRJNA482748	SAMN09736958	QSQK00000000	Collinsella sp. TF12-2AT
TF12-30	PRJNA482748	SAMN09736959	QSQJ00000000	Prevotella sp. TF12-30
TF12-31AT	PRJNA482748	SAMN09736960	QUKF00000000	Blautia sp. TF12-31AT
TF12-32	PRJNA482748	SAMN09736961	QSQI00000000	Bacteroides intestinalis 
TM01-1	PRJNA482748	SAMN09736962	QSQH00000000	Bifidobacterium longum 
TM01-4	PRJNA482748	SAMN09736963	QSQG00000000	Bifidobacterium pseudocatenulatum 
TM02-15	PRJNA482748	SAMN09736964	QSQF00000000	Bifidobacterium bifidum 
TM02-17	PRJNA482748	SAMN09736965	QSQE00000000	Bifidobacterium bifidum 
TM02-7	PRJNA482748	SAMN09736966	QSQD00000000	Bifidobacterium longum 
TM04-10	PRJNA482748	SAMN09736967	QSQC00000000	Bacteroides vulgatus 
TM04-12	PRJNA482748	SAMN09736968	QSQB00000000	Bifidobacterium bifidum 
TM04-13	PRJNA482748	SAMN09736969	QSQA00000000	Bifidobacterium pseudocatenulatum 
TM04-16	PRJNA482748	SAMN09736970	QSPZ00000000	[Ruminococcus] gnavus 
TM04-17	PRJNA482748	SAMN09736971	QSPY00000000	Bifidobacterium longum 
TM04-24	PRJNA482748	SAMN09736972	QSPX00000000	Megamonas funiformis 
TM04-29	PRJNA482748	SAMN09736973	QSPW00000000	Collinsella sp. TM04-29
TM04-30	PRJNA482748	SAMN09736974	QSPV00000000	Bacteroides uniformis 
TM04-48B	PRJNA482748	SAMN09736975	QSPU00000000	Bifidobacterium longum 
TM04-9	PRJNA482748	SAMN09736976	QSPT00000000	Collinsella sp. TM04-9
TM05-11	PRJNA482748	SAMN09736977	QSPS00000000	Bifidobacterium pseudocatenulatum 
TM05-14	PRJNA482748	SAMN09736978	QSPR00000000	Bifidobacterium longum 
TM05-15	PRJNA482748	SAMN09736979	QSPQ00000000	Bifidobacterium bifidum 
TM05-16	PRJNA482748	SAMN09736980	QSPP00000000	Bacteroides vulgatus 
TM05-24	PRJNA482748	SAMN09736981	QSPO00000000	Bacteroides dorei 
TM05-37	PRJNA482748	SAMN09736982	QSPN00000000	Collinsella sp. TM05-37
TM05-38	PRJNA482748	SAMN09736983	QSPM00000000	Collinsella sp. TM05-38
TM05-5	PRJNA482748	SAMN09736984	QSPL00000000	Dorea formicigenerans 
TM05-53	PRJNA482748	SAMN09736985	QSPK00000000	Eubacterium sp. TM05-53
TM06-1	PRJNA482748	SAMN09736986	QSPJ00000000	Bifidobacterium longum 
TM06-10	PRJNA482748	SAMN09736987	QSPI00000000	Bifidobacterium bifidum 
TM06-18	PRJNA482748	SAMN09736988	QUKE00000000	Clostridium sp. TM06-18
TM06-26	PRJNA482748	SAMN09736989	QSPH00000000	Bacteroides stercoris 
TM06-3	PRJNA482748	SAMN09736990	QSPG00000000	Collinsella sp. TM06-3
TM06-30	PRJNA482748	SAMN09736991	QSPF00000000	Bacteroides intestinalis 
TM06-34	PRJNA482748	SAMN09736992	QSPE00000000	Bacteroides sp. D20 
TM06-36	PRJNA482748	SAMN09736993	QSPD00000000	Olsenella sp. TM06-36
TM06-4	PRJNA482748	SAMN09736994	QSPC00000000	Bifidobacterium adolescentis 
TM06-47	PRJNA482748	SAMN09736995	QSPB00000000	Eubacterium sp. TM06-47
TM06-5	PRJNA482748	SAMN09736996	QSPA00000000	Bifidobacterium bifidum 
TM06-51	PRJNA482748	SAMN09736997	QSOZ00000000	Bifidobacterium adolescentis 
TM06-6	PRJNA482748	SAMN09736998	QSOY00000000	Bacteroides vulgatus 
TM07-1	PRJNA482748	SAMN09736999	QSOX00000000	Bacteroides sp. 4_1_36 
TM07-10	PRJNA482748	SAMN09737000	QSOW00000000	Fusobacterium varium 
TM07-19	PRJNA482748	SAMN09737001	QSOV00000000	Coprococcus comes 
TM07-1AC	PRJNA482748	SAMN09737002	QUKD00000000	Parabacteroides sp. TM07-1AC
TM07-20	PRJNA482748	SAMN09737003	QSOU00000000	Bacteroides ovatus 
TM07-2AC	PRJNA482748	SAMN09737004	QVHG00000000	Lachnospiraceae bacterium TM07-2AC
TM07-3AT	PRJNA482748	SAMN09737005	QSOT00000000	Bifidobacterium pseudocatenulatum 
TM07-4AC	PRJNA482748	SAMN09737006	QSOS00000000	Bifidobacterium bifidum 
TM07-4AT	PRJNA482748	SAMN09737007	QVHX00000000	Streptococcus gallolyticus 
TM08-15	PRJNA482748	SAMN09737008	QSOR00000000	Bacteroides fragilis 
TM08-2	PRJNA482748	SAMN09737009	QSOQ00000000	Bifidobacterium pseudocatenulatum 
TM09-10	PRJNA482748	SAMN09737010	QUKC00000000	Firmicutes bacterium TM09-10
TM09-10AT	PRJNA482748	SAMN09737011	QSOP00000000	Collinsella sp. TM09-10AT
TM09-11	PRJNA482748	SAMN09737012	QSOO00000000	Bacteroides sp. D20 
TM09-12	PRJNA482748	SAMN09737013	QSON00000000	Hungatella hathewayi 
TM09-13	PRJNA482748	SAMN09737014	QSOM00000000	Bacteroides xylanisolvens 
TM09-13AC	PRJNA482748	SAMN09737015	QSOL00000000	Blautia obeum 
TM09-16AC	PRJNA482748	SAMN09737016	QSOK00000000	Dorea formicigenerans 
TM09-18AC	PRJNA482748	SAMN09737017	QSOJ00000000	Ruminococcus bromii 
TM09-19AC	PRJNA482748	SAMN09737018	QSOI00000000	Dorea formicigenerans 
TM09-4	PRJNA482748	SAMN09737019	QUKB00000000	Ruminococcus sp. TM09-4
TM09-5AC	PRJNA482748	SAMN09737020	QSOH00000000	Ruminococcus bromii 
TM10-1	PRJNA482748	SAMN09737021	QSOG00000000	Bifidobacterium pseudocatenulatum 
TM10-10	PRJNA482748	SAMN09737022	QTYT00000000	Coprobacillus sp. TM10-10
TM10-16AC	PRJNA482748	SAMN09737023	QUKA00000000	Butyricicoccus sp. TM10-16AC
TM10-17	PRJNA482748	SAMN09737024	QSOF00000000	Bacteroides uniformis 
TM10-1AC	PRJNA482748	SAMN09737025	QSOE00000000	[Eubacterium] hallii 
TM10-2	PRJNA482748	SAMN09737026	QUJZ00000000	Blautia sp. TM10-2
TM10-21	PRJNA482748	SAMN09737027	QSOD00000000	Ruminococcus bromii 
TM10-22	PRJNA482748	SAMN09737028	QSOC00000000	Collinsella sp. TM10-22
TM10-3	PRJNA482748	SAMN09737029	QSOB00000000	[Eubacterium] rectale 
TM10-8AC	PRJNA482748	SAMN09737030	QSOA00000000	Klebsiella pneumoniae 
TM10-9AT	PRJNA482748	SAMN09737031	QSNZ00000000	Ruminococcus sp. TM10-9AT
